"Observation Type",Site,Lat,Lon,Region,MPA,Year,Date,Transect,Depth,Distance,Species,"Min Size (cm)","Max Size (cm)",Count
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2007,2007-09-15,2,10,30,"purple urchin",,,0
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2007,2007-09-15,3,10,30,"purple urchin",,,0
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2007,2007-09-15,4,10,1,"purple urchin",,,50
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2007,2007-09-15,5,10,30,"purple urchin",,,28
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2007,2007-09-15,6,10,26,"purple urchin",,,50
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,1,9,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,2,9,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,3,9,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,4,9,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,5,9,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2006,2006-08-26,6,9,30,"purple urchin",,,6
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,1,18,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,2,18,30,"purple urchin",,,3
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,3,18,30,"purple urchin",,,3
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,4,18,30,"purple urchin",,,1
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,5,18,30,"purple urchin",,,0
Invertebrate,Hopkins,36.621849,-121.90168,Central,"Lovers Point SMR",2007,2007-09-29,6,18,30,"purple urchin",,,5
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,1,10,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,2,10,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,3,10,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,4,10,30,"purple urchin",,,2
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,5,10,30,"purple urchin",,,0
Invertebrate,"Isthmus Reef",33.448318,-118.490601,South,"Blue Cavern (Catalina Island) SMCA",2007,2007-11-19,6,10,30,"purple urchin",,,3
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,1,10,6,"purple urchin",,,55
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,2,10,6,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,3,10,6,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,4,10,1,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,5,10,9,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2006,2006-10-23,6,10,8,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,1,8,15,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,2,8,4,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,3,8,9,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,4,8,7,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,5,8,3,"purple urchin",,,50
Invertebrate,"IV Reef",34.403049,-119.866081,South,"Campus Point SMCA",2007,2007-05-28,6,8,6,"purple urchin",,,50
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,1,11,30,"purple urchin",,,1
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,2,11,30,"purple urchin",,,0
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,3,11,30,"purple urchin",,,2
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,4,11,30,"purple urchin",,,4
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,5,11,30,"purple urchin",,,13
Invertebrate,"Judith Reserve San Miguel Island",34.023281,-120.440453,South,"Judith Rock (San Miguel Island) SMR",2007,2007-09-13,6,11,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,1,11,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,2,11,30,"purple urchin",,,3
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,3,11,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,4,11,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,5,11,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2007,2007-07-28,6,11,30,"purple urchin",,,1
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,1,8,30,"purple urchin",,,-
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,2,8,30,"purple urchin",,,2
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,3,8,30,"purple urchin",,,0
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,4,8,25,"purple urchin",,,50
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,5,8,30,"purple urchin",,,17
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2007,2007-10-12,6,8,5,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,1,9,30,"purple urchin",,,31
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,2,9,2,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,3,9,4,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,4,9,14,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,5,9,13,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-10-12,6,9,30,"purple urchin",,,-
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,1,9,6,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,2,9,13,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,3,9,30,"purple urchin",,,10
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,4,9,14,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,5,9,30,"purple urchin",,,18
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2006,2006-11-05,6,9,4,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,1,9,28,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,2,9,29,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,3,9,18,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,4,9,3,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,5,9,25,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2007,2007-03-31,6,9,21,"purple urchin",,,50
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,1,7,30,"purple urchin",,,9
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,2,7,30,"purple urchin",,,0
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,3,7,30,"purple urchin",,,11
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,4,7,30,"purple urchin",,,40
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,5,7,26,"purple urchin",,,50
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2007,2007-10-28,6,7,30,"purple urchin",,,26
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,1,13,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,2,13,30,"purple urchin",,,12
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,3,13,30,"purple urchin",,,5
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,4,13,30,"purple urchin",,,1
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,5,13,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-10-20,6,13,30,"purple urchin",,,3
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,1,12,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,2,12,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,3,12,30,"purple urchin",,,20
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,4,12,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,5,12,30,"purple urchin",,,3
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-06-10,6,12,30,"purple urchin",,,2
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,1,11,30,"purple urchin",,,9
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,2,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,3,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,4,11,30,"purple urchin",,,3
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,5,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2007,2007-07-27,6,11,30,"purple urchin",,,2
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,1,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,2,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,3,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,4,11,30,"purple urchin",,,20
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,5,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2006,2006-08-20,6,11,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,1,11,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,2,11,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,3,11,30,"purple urchin",,,1
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,4,11,30,"purple urchin",,,2
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,5,11,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2006,2006-08-25,6,11,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,1,18,30,"purple urchin",,,1
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,2,18,30,"purple urchin",,,1
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,3,18,30,"purple urchin",,,18
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,4,18,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,5,18,30,"purple urchin",,,5
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2007,2007-09-29,6,18,30,"purple urchin",,,0
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,1,5,29,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,2,5,22,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,3,5,30,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,4,5,30,"purple urchin",,,23
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,5,5,13,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-11-03,6,5,29,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,1,5,20,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,2,5,14,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,3,5,30,"purple urchin",,,35
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,4,5,30,"purple urchin",,,21
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,5,5,14,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2007,2007-05-26,6,5,14,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,1,6,30,"purple urchin",,,30
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,2,6,30,"purple urchin",,,20
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,3,6,30,"purple urchin",,,0
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,4,6,30,"purple urchin",,,23
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,5,6,30,"purple urchin",,,22
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2006,2006-08-06,6,6,30,"purple urchin",,,3
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,1,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,2,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,3,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,4,18,30,"purple urchin",,,1
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,5,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-10-07,6,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,1,18,30,"purple urchin",,,3
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,2,18,30,"purple urchin",,,4
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,3,18,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,4,18,30,"purple urchin",,,34
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,5,18,30,"purple urchin",,,2
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2007,2007-05-16,6,18,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,1,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,2,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,3,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,4,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,5,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2006,2006-10-21,6,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,1,12,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,2,12,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,3,12,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,4,12,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,5,12,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2007,2007-09-22,6,12,30,"purple urchin",,,0
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,1,11,30,"purple urchin",,,23
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,2,11,6,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,3,11,14,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,4,11,8,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,5,11,9,"purple urchin",,,50
Invertebrate,"Naples Reef",34.421848,-119.9515,South,"Naples SMCA",2007,2007-11-12,6,11,2,"purple urchin",,,56
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,1,11,30,"purple urchin",,,5
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,2,11,30,"purple urchin",,,0
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,3,11,30,"purple urchin",,,0
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,4,11,30,"purple urchin",,,9
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,5,11,30,"purple urchin",,,12
Invertebrate,"North Hill Street",32.728619,-117.264999,South,"Famosa Slough SMCA",2007,2007-09-15,6,11,30,"purple urchin",,,0
Invertebrate,"Ocean Cove",38.555119,-123.305664,"North C","Gerstle Cove SMR",2007,2007-10-14,1,10,30,"purple urchin",,,0
